timestamp,case_name,month_id,D_mtd_before,D_guard_kw,D_cert_kw,risk0,first_step_netload_expected_kw,first_step_netload_max_kw,first_step_demand_expected,first_step_demand_max,p_ch_exec,p_dis_exec,p_grid_realized,D_mth_running,z_shield_expected,z_shield_max,E_soc_before,E_soc
2024-11-01 12:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3156.4500000000003,3306.45,3156.45,True,3265.1020289683947,3265.1020289683947,3156.4499999999994,3156.4499999999994,0.0,127.47777449523421,3273.44666994921,3293.087349968905,0.0,0.0,4509.190992334268,4375.003861286653
2024-11-01 13:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3293.087349968905,3306.45,3156.45,False,2997.078610919514,2997.078610919514,3156.4500000000003,3156.4500000000003,140.5456435536469,0.0,3609.1811991092027,3630.836286303858,0.0,0.0,4375.003861286653,4508.522222662617
2024-11-01 14:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,3411.59386786073,3411.59386786073,2674.9649330678944,2674.9649330678944,0.0,752.5830000000001,2731.908111111111,3630.836286303858,0.0,0.0,4508.522222662617,3716.32959108367
2024-11-01 15:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,3416.381517924279,3416.381517924279,3436.8798070318244,3436.8798070318244,0.0,0.0,3495.231111111111,3630.836286303858,0.0,0.0,3716.32959108367,3716.32959108367
2024-11-01 16:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,3299.599676237015,3299.599676237015,3319.397274294437,3319.397274294437,0.0,0.0,3355.0577777777776,3630.836286303858,0.0,0.0,3716.32959108367,3716.32959108367
2024-11-01 17:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,3173.0,3173.0,3192.038,3192.038,0.0,0.0,3173.0,3630.836286303858,0.0,0.0,3716.32959108367,3716.32959108367
2024-11-01 18:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2983.0,2983.0,3000.898,3000.898,0.0,0.0,2983.0,3630.836286303858,0.0,0.0,3716.32959108367,3716.32959108367
2024-11-01 19:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2819.0,2819.0,2835.914,2835.914,0.0,0.0,2819.0,3630.836286303858,0.0,0.0,3716.32959108367,3716.32959108367
2024-11-01 20:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2686.0,2686.0,1945.017502,1945.017502,0.0,752.5830000000001,1933.417,3630.836286303858,0.0,0.0,3716.32959108367,2924.1369595047227
2024-11-01 21:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2523.0,2523.0,1781.0395019999999,1781.0395019999999,0.0,752.5830000000001,1770.417,3630.836286303858,0.0,0.0,2924.1369595047227,2131.9443279257753
2024-11-01 22:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2265.0,2265.0,1717.4328769013366,1717.4328769013366,0.0,557.8102615294864,1707.1897384705135,3630.836286303858,0.0,0.0,2131.9443279257753,1544.7756315789475
2024-11-01 23:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2120.0,2120.0,1375.621502,1375.621502,0.0,752.5830000000001,1367.417,3630.836286303858,0.0,0.0,1544.7756315789475,752.5830000000001
2024-11-02 00:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,2069.0,2069.0,2081.414,2081.414,0.0,0.0,2069.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 01:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1937.0,1937.0,1948.622,1948.622,0.0,0.0,1937.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 02:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1825.0,1825.0,1835.95,1835.95,0.0,0.0,1825.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 03:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1776.0,1776.0,1786.656,1786.656,0.0,0.0,1776.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 04:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1694.0,1694.0,1704.164,1704.164,0.0,0.0,1694.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 05:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1694.0,1694.0,1704.164,1704.164,0.0,0.0,1694.0,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 06:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1734.0,1734.0,1744.404,1744.404,0.0,0.0,1686.2311111111112,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 07:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1878.1067869474714,1878.1067869474714,1889.3754276691561,1889.3754276691561,0.0,0.0,1682.1266666666666,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 08:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1824.5531901552226,1824.5531901552226,1835.500509296154,1835.500509296154,0.0,0.0,1814.9822222222222,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 09:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1722.727847901921,1722.727847901921,1733.0642149893326,1733.0642149893326,0.0,0.0,1787.7044444444443,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 10:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1806.2519642950483,1806.2519642950483,1817.0894760808187,1817.0894760808187,0.0,0.0,1616.6577777777777,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 11:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1751.1426747094852,1751.1426747094852,1761.649530757742,1761.649530757742,0.0,0.0,1344.1022222222223,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
2024-11-02 12:00:00,CCOR_V2_DET_SHIELD_m150_PVFOCUS_BASE,11,3630.836286303858,3630.836286303858,3480.836286303858,False,1753.7053566100333,1753.7053566100333,1764.2275887496935,1764.2275887496935,0.0,0.0,1326.5355555555554,3630.836286303858,0.0,0.0,752.5830000000001,752.5830000000001
