mode,load_profile_name,bridge_type,k,issue_time,scenario_id,raw_scenario_id,medoid_type,scenario_weight,daily_max_netload_kw,lowpv_shortfall_score_kwh,near_exceed_area_kwh,exceed_area_kwh,max_raw_netload_kw,max_reduced_netload_kw,effective_scenarios
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 03:00:00,3,236,typical,0.058,3482.74658203125,304.6214237213135,2478.0735839843783,1124.004638671875,3550.6533203125,3550.6533203125,2.8829743069329767
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 03:00:00,4,260,typical,0.322,3542.391357421875,406.6763744354248,2449.6863769531283,1169.988525390625,3550.6533203125,3550.6533203125,2.8829743069329767
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 04:00:00,0,19,high_netload_tail,0.064,3550.6533203125,384.7491054534912,2626.1704101562536,1320.576904296875,3550.6533203125,3550.6533203125,1.9770660340055362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 04:00:00,1,171,low_pv_shortfall_tail,0.026,3543.07958984375,833.7268295288086,3089.2762207031283,1708.476318359375,3550.6533203125,3550.6533203125,1.9770660340055362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 04:00:00,2,208,dct_risk_tail,0.15,3550.6533203125,647.9123592376709,3188.1772460937536,1745.49609375,3550.6533203125,3550.6533203125,1.9770660340055362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 04:00:00,3,232,typical,0.688,3482.526611328125,220.9297218322754,2407.270410156254,1008.947021484375,3550.6533203125,3550.6533203125,1.9770660340055362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 04:00:00,4,64,typical,0.072,3543.08154296875,344.4598731994629,2631.3040527343783,1296.725830078125,3550.6533203125,3550.6533203125,1.9770660340055362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 05:00:00,0,22,high_netload_tail,0.146,3550.264892578125,338.73256397247314,2486.5187988281286,1121.99365234375,3550.264892578125,3550.264892578125,2.5029534851124327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 05:00:00,1,13,low_pv_shortfall_tail,0.016,3550.264892578125,798.2540121078491,3415.9829101562536,1873.5830078125,3550.264892578125,3550.264892578125,2.5029534851124327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 05:00:00,2,274,dct_risk_tail,0.054,3550.264892578125,632.8375940322876,3263.3337402343786,1720.933837890625,3550.264892578125,3550.264892578125,2.5029534851124327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 05:00:00,3,278,typical,0.576,3483.546875,144.89744091033936,2475.9748535156286,1012.49609375,3550.264892578125,3550.264892578125,2.5029534851124327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 05:00:00,4,175,typical,0.208,3542.2373046875,298.1326389312744,2462.9531250000036,1120.611572265625,3550.264892578125,3550.264892578125,2.5029534851124327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 06:00:00,0,493,high_netload_tail,0.084,3549.36767578125,254.790283203125,2453.149365234378,1233.949462890625,3549.36767578125,3549.36767578125,2.4686481682630594
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 06:00:00,1,253,low_pv_shortfall_tail,0.012,3528.872802734375,645.262767791748,3284.5952148437536,1774.39892578125,3549.36767578125,3549.36767578125,2.4686481682630594
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 06:00:00,2,46,dct_risk_tail,0.068,3549.36767578125,502.4559440612793,3077.2596191406283,1696.459716796875,3549.36767578125,3549.36767578125,2.4686481682630594
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 06:00:00,3,95,typical,0.566,3483.171875,299.8684616088867,2349.460595703129,921.79248046875,3549.36767578125,3549.36767578125,2.4686481682630594
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 06:00:00,4,242,typical,0.27,3532.630126953125,379.7854127883911,2731.5104980468786,1255.30712890625,3549.36767578125,3549.36767578125,2.4686481682630594
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 07:00:00,0,44,high_netload_tail,0.056,3540.160400390625,299.62098121643066,2417.0862792968783,1112.292236328125,3540.160400390625,3540.160400390625,2.6829215942993287
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 07:00:00,1,459,low_pv_shortfall_tail,0.036,3534.812255859375,631.3284397125244,2980.1359863281286,1571.347412109375,3540.160400390625,3540.160400390625,2.6829215942993287
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 07:00:00,2,405,dct_risk_tail,0.054,3540.160400390625,420.526593208313,3026.5908203125036,1616.695556640625,3540.160400390625,3540.160400390625,2.6829215942993287
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 07:00:00,3,57,typical,0.446,3481.034912109375,227.74321174621582,2588.6904296875036,1190.9609375,3540.160400390625,3540.160400390625,2.6829215942993287
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 07:00:00,4,89,typical,0.408,3516.6591796875,221.19992446899414,2584.0463867187536,1191.59619140625,3540.160400390625,3540.160400390625,2.6829215942993287
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 08:00:00,0,461,high_netload_tail,0.178,3544.467529296875,369.1067371368408,3054.1730957031286,1617.005859375,3544.467529296875,3544.467529296875,1.8989457053443932
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 08:00:00,1,199,low_pv_shortfall_tail,0.006,3544.467529296875,663.1686916351318,3343.412744140629,1855.7109375,3544.467529296875,3544.467529296875,1.8989457053443932
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 08:00:00,2,352,dct_risk_tail,0.04,3544.467529296875,496.99337673187256,3253.046044921879,1743.6083984375,3544.467529296875,3544.467529296875,1.8989457053443932
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 08:00:00,3,423,typical,0.698,3486.526611328125,246.87026596069336,2886.037255859379,1331.155517578125,3544.467529296875,3544.467529296875,1.8989457053443932
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 08:00:00,4,330,typical,0.078,3530.767333984375,330.0751600265503,2797.225000000004,1382.195556640625,3544.467529296875,3544.467529296875,1.8989457053443932
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 09:00:00,0,4,high_netload_tail,0.088,3539.643798828125,290.48402881622314,3057.8486328125036,1536.97607421875,3539.643798828125,3539.643798828125,2.6694001324022465
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 09:00:00,1,232,low_pv_shortfall_tail,0.02,3539.643798828125,487.02241134643555,3268.779199218754,1703.743408203125,3539.643798828125,3539.643798828125,2.6694001324022465
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 09:00:00,2,13,dct_risk_tail,0.522,3539.643798828125,339.5741081237793,3321.7006835937536,1784.497314453125,3539.643798828125,3539.643798828125,2.6694001324022465
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 09:00:00,3,421,typical,0.298,3487.967041015625,199.4245834350586,2704.7476562500033,1366.522216796875,3539.643798828125,3539.643798828125,2.6694001324022465
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 09:00:00,4,116,typical,0.072,3528.174072265625,240.2844352722168,2389.997509765628,1170.797607421875,3539.643798828125,3539.643798828125,2.6694001324022465
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 10:00:00,0,21,high_netload_tail,0.05,3517.593017578125,239.7035722732544,2531.3777832031283,1250.990966796875,3517.593017578125,3517.593017578125,1.208336555564148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 10:00:00,1,36,low_pv_shortfall_tail,0.014,3499.033935546875,531.6449909210205,3198.8044433593786,1757.5830078125,3517.593017578125,3517.593017578125,1.208336555564148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 10:00:00,2,166,dct_risk_tail,0.018,3517.593017578125,480.3482313156128,3188.9265136718786,1799.96728515625,3517.593017578125,3517.593017578125,1.208336555564148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 10:00:00,3,222,typical,0.01,3483.613037109375,133.02238941192627,1444.6090332031272,699.496337890625,3517.593017578125,3517.593017578125,1.208336555564148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 10:00:00,4,335,typical,0.908,3511.65771484375,327.3707523345947,2929.1516113281286,1533.660888671875,3517.593017578125,3517.593017578125,1.208336555564148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 11:00:00,0,1,high_netload_tail,0.074,3550.67578125,269.1598539352417,3042.9343261718786,1640.352783203125,3550.67578125,3550.67578125,2.6475198034481293
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 11:00:00,1,220,low_pv_shortfall_tail,0.01,3548.741943359375,422.02416133880615,2775.4815429687533,1499.681640625,3550.67578125,3550.67578125,2.6475198034481293
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 11:00:00,2,67,dct_risk_tail,0.09,3548.599609375,341.9319763183594,3116.5142578125033,1735.71435546875,3550.67578125,3550.67578125,2.6475198034481293
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 11:00:00,3,396,typical,0.52,3502.4375,177.51247787475586,2787.6788085937533,1547.968505859375,3550.67578125,3550.67578125,2.6475198034481293
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 11:00:00,4,322,typical,0.306,3547.24658203125,267.36186122894287,2838.6421875000033,1457.84228515625,3550.67578125,3550.67578125,2.6475198034481293
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 12:00:00,0,24,high_netload_tail,0.092,3523.122802734375,108.31304931640625,1947.3133789062522,1051.3134765625,3523.122802734375,3523.122802734375,1.8904163452958884
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 12:00:00,1,290,low_pv_shortfall_tail,0.004,3513.979248046875,574.9707155227661,2927.5869140625036,1488.813720703125,3523.122802734375,3523.122802734375,1.8904163452958884
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 12:00:00,2,202,dct_risk_tail,0.094,3523.122802734375,505.5450258255005,2867.6323242187536,1439.50634765625,3523.122802734375,3523.122802734375,1.8904163452958884
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 12:00:00,3,41,typical,0.708,3488.2822265625,375.9777412414551,2580.7016601562536,1141.928466796875,3523.122802734375,3523.122802734375,1.8904163452958884
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 12:00:00,4,160,typical,0.102,3514.61669921875,122.72240829467773,2399.044628906253,1179.8447265625,3523.122802734375,3523.122802734375,1.8904163452958884
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 13:00:00,0,1,high_netload_tail,0.076,3509.954833984375,188.03182697296143,2356.6856445312533,1085.902099609375,3509.954833984375,3509.954833984375,2.126682205624649
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 13:00:00,1,460,low_pv_shortfall_tail,0.028,3477.524169921875,586.6902961730957,2459.8898925781286,1167.05078125,3509.954833984375,3509.954833984375,2.126682205624649
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 13:00:00,2,372,dct_risk_tail,0.014,3508.30615234375,477.84295654296875,2678.3609375000033,1297.56103515625,3509.954833984375,3509.954833984375,2.126682205624649
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 13:00:00,3,93,typical,0.634,3485.752197265625,212.3731918334961,2347.416210937503,1128.21630859375,3509.954833984375,3509.954833984375,2.126682205624649
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 13:00:00,4,92,typical,0.248,3505.58447265625,378.74999618530273,2574.4235839843786,1188.269287109375,3509.954833984375,3509.954833984375,2.126682205624649
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 14:00:00,0,239,high_netload_tail,0.42,3510.890625,223.0069179534912,1968.630078125003,909.722900390625,3510.890625,3510.890625,3.1829293135058063
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 14:00:00,1,179,low_pv_shortfall_tail,0.02,3510.890625,637.5867156982422,2639.8076171875036,1350.177734375,3510.890625,3510.890625,3.1829293135058063
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 14:00:00,2,228,dct_risk_tail,0.044,3509.62353515625,520.7535624504089,2779.0179199218783,1398.218017578125,3510.890625,3510.890625,3.1829293135058063
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 14:00:00,3,143,typical,0.224,3488.805419921875,478.9268708229065,2335.4118652343786,1062.260009765625,3510.890625,3510.890625,3.1829293135058063
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 14:00:00,4,247,typical,0.292,3510.442626953125,341.32114696502686,2232.036083984378,1088.676513671875,3510.890625,3510.890625,3.1829293135058063
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 15:00:00,0,24,high_netload_tail,0.194,3509.2587890625,323.823579788208,1961.9502441406275,904.350341796875,3509.2587890625,3509.2587890625,2.7926096378543814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 15:00:00,1,278,low_pv_shortfall_tail,0.032,3508.26025390625,601.5738153457642,2365.9410156250033,1130.97021484375,3509.2587890625,3509.2587890625,2.7926096378543814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 15:00:00,2,289,dct_risk_tail,0.132,3509.2587890625,480.1395683288574,2485.7017578125033,1104.90185546875,3509.2587890625,3509.2587890625,2.7926096378543814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 15:00:00,3,458,typical,0.54,3487.61767578125,256.64010429382324,1601.021923828128,667.63916015625,3509.2587890625,3509.2587890625,2.7926096378543814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 15:00:00,4,420,typical,0.102,3508.29638671875,335.02960872650146,1638.7530761718772,742.753173828125,3509.2587890625,3509.2587890625,2.7926096378543814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 16:00:00,0,35,high_netload_tail,0.054,3508.742431640625,320.5323190689087,1717.8867675781275,776.115478515625,3508.742431640625,3508.742431640625,2.3555128422560156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 16:00:00,1,145,low_pv_shortfall_tail,0.208,3498.294677734375,622.5616760253906,2068.4733886718786,795.9404296875,3508.742431640625,3508.742431640625,2.3555128422560156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 16:00:00,2,62,dct_risk_tail,0.054,3508.258056640625,468.52771854400635,2185.556103515628,966.356201171875,3508.742431640625,3508.742431640625,2.3555128422560156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 16:00:00,3,263,typical,0.608,3484.9453125,101.55568599700928,1369.2644531250025,387.260009765625,3508.742431640625,3508.742431640625,2.3555128422560156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 16:00:00,4,148,typical,0.076,3507.720703125,133.72081184387207,1134.5882812500022,407.019287109375,3508.742431640625,3508.742431640625,2.3555128422560156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 17:00:00,0,0,high_netload_tail,0.248,3418.17822265625,510.22984409332275,1889.960888671878,670.760986328125,3418.17822265625,3418.17822265625,1.9456161377184924
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 17:00:00,1,166,low_pv_shortfall_tail,0.006,3418.17822265625,774.7653818130493,2203.009179687504,796.95703125,3418.17822265625,3418.17822265625,1.9456161377184924
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 17:00:00,2,476,dct_risk_tail,0.02,3418.17822265625,573.7288589477539,2076.2148437500036,733.457275390625,3418.17822265625,3418.17822265625,1.9456161377184924
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 17:00:00,3,499,typical,0.67,3345.300048828125,163.53838539123535,1188.5179687500022,379.0849609375,3418.17822265625,3418.17822265625,1.9456161377184924
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 17:00:00,4,45,typical,0.056,3405.347412109375,379.34743213653564,1595.502636718753,495.876953125,3418.17822265625,3418.17822265625,1.9456161377184924
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 18:00:00,0,499,high_netload_tail,0.664,3400.968505859375,254.98563385009766,1273.368115234378,308.164794921875,3400.968505859375,3400.968505859375,2.0829514588992013
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 18:00:00,1,347,low_pv_shortfall_tail,0.014,3360.96435546875,545.260856628418,1879.5742187500036,505.77685546875,3400.968505859375,3400.968505859375,2.0829514588992013
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 18:00:00,2,7,dct_risk_tail,0.104,3400.968505859375,503.65277099609375,1900.6091308593786,619.973388671875,3400.968505859375,3400.968505859375,2.0829514588992013
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 18:00:00,3,335,typical,0.156,3298.55126953125,25.84996795654297,786.3027832031275,101.932861328125,3400.968505859375,3400.968505859375,2.0829514588992013
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 18:00:00,4,312,typical,0.062,3392.52294921875,230.46158599853516,1329.265087890628,353.343505859375,3400.968505859375,3400.968505859375,2.0829514588992013
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 19:00:00,0,24,high_netload_tail,0.12,3405.45361328125,502.19775390625,1289.3940429687518,540.2939453125,3405.45361328125,3405.45361328125,1.9511433700148288
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 19:00:00,1,450,low_pv_shortfall_tail,0.052,3402.1953125,642.7228517532349,1626.6226074218775,562.0341796875,3405.45361328125,3405.45361328125,1.9511433700148288
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 19:00:00,2,240,dct_risk_tail,0.018,3401.708251953125,603.7571439743042,1796.8746093750033,566.477294921875,3405.45361328125,3405.45361328125,1.9511433700148288
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 19:00:00,3,132,typical,0.116,3294.90869140625,240.42383766174316,1040.3623535156275,140.843017578125,3405.45361328125,3405.45361328125,1.9511433700148288
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-10-21 19:00:00,4,116,typical,0.694,3398.689453125,386.4217824935913,1147.2369628906272,386.611572265625,3405.45361328125,3405.45361328125,1.9511433700148288
