issue_time,raw_scenario_count,R1_representation_error,R3_representation_error,R1_minus_R3,better_method
2024-11-29 11:00:00,500,2.599194538337684,2.8909626153137733,-0.2917680769760893,R1
2024-11-29 12:00:00,500,2.568360281502426,2.9034349953027982,-0.33507471380037224,R1
2024-11-29 13:00:00,500,2.4757661195239926,3.0529366878085265,-0.5771705682845338,R1
2024-11-29 14:00:00,500,2.6277993473070183,2.81924545698596,-0.19144610967894193,R1
2024-11-29 15:00:00,500,2.664513594193044,2.847626154261544,-0.18311256006849996,R1
2024-11-29 16:00:00,500,2.552337007867717,2.9786703604215763,-0.4263333525538595,R1
2024-11-29 17:00:00,500,2.482595589160105,3.052664286380045,-0.57006869721994,R1
2024-11-29 18:00:00,500,2.572514502326455,2.869485013565176,-0.2969705112387211,R1
2024-11-29 19:00:00,500,2.49978660098587,2.8043708431465317,-0.30458424216066193,R1
2024-11-29 20:00:00,500,2.530548390516685,2.9114087388758008,-0.380860348359116,R1
2024-11-29 21:00:00,500,2.6140017941209304,2.856658338437609,-0.2426565443166786,R1
2024-11-29 22:00:00,500,2.5010537632813947,3.002876219359644,-0.5018224560782492,R1
2024-11-29 23:00:00,500,2.532974342941364,2.814936008520985,-0.2819616655796211,R1
2024-11-30 00:00:00,500,2.52942495287024,2.8002762799653347,-0.2708513270950945,R1
2024-11-30 01:00:00,500,2.5223214944626773,2.8879043405994245,-0.3655828461367472,R1
2024-11-30 02:00:00,500,2.5836418525792983,2.8130440922686204,-0.22940223968932205,R1
2024-11-30 03:00:00,500,2.610249151066002,2.885318979817753,-0.275069828751751,R1
2024-11-30 04:00:00,500,2.5424310639719176,2.770892708068599,-0.22846164409668157,R1
2024-11-30 05:00:00,500,2.66882767626358,2.8839955005996054,-0.21516782433602533,R1
2024-11-30 06:00:00,500,2.5994023936319204,2.9941141409034224,-0.39471174727150204,R1
2024-11-30 07:00:00,500,2.6836926873122766,3.836670219910731,-1.1529775325984546,R1
2024-11-30 08:00:00,500,2.483503284685996,2.862112628656536,-0.37860934397054,R1
2024-11-30 09:00:00,500,2.476954550176637,2.766260311342528,-0.28930576116589135,R1
2024-11-30 10:00:00,500,2.638130842515918,2.9106997029899686,-0.2725688604740508,R1
2024-11-30 11:00:00,500,2.5102674453975915,2.892732755989538,-0.38246531059194666,R1
2024-11-30 12:00:00,500,2.567574526754125,2.9871236361218547,-0.41954910936772993,R1
2024-11-30 13:00:00,500,2.714950844356734,3.026594410487641,-0.31164356613090716,R1
2024-11-30 14:00:00,500,2.5184823869711472,2.8879035594698945,-0.3694211724987473,R1
2024-11-30 15:00:00,500,2.529710055786425,2.8598381218564515,-0.33012806607002654,R1
2024-11-30 16:00:00,500,2.5353712296224784,2.708882793322345,-0.17351156369986676,R1
2024-11-30 17:00:00,500,2.6506895598332005,2.9794645019673207,-0.3287749421341202,R1
2024-11-30 18:00:00,500,2.511651271523079,2.926381188718856,-0.414729917195777,R1
2024-11-30 19:00:00,500,2.6645365630595745,2.936272520197552,-0.2717359571379774,R1
2024-11-30 20:00:00,500,2.5468988765779548,2.994858465761108,-0.4479595891831534,R1
2024-11-30 21:00:00,500,2.541913349007729,2.939685761551909,-0.39777241254417994,R1
2024-11-30 22:00:00,500,2.5004610384757244,2.826468235590386,-0.32600719711466164,R1
2024-11-30 23:00:00,500,2.470686903206356,2.911831831632508,-0.44114492842615194,R1
2024-12-01 00:00:00,500,2.4806582116680875,2.8954180064141104,-0.41475979474602287,R1
2024-12-01 01:00:00,500,2.547221957322017,2.81341957751069,-0.2661976201886729,R1
2024-12-01 02:00:00,500,2.5442753500299213,2.857518800515172,-0.3132434504852508,R1
2024-12-01 03:00:00,500,2.4623178039650457,2.9026504648628424,-0.44033266089779666,R1
2024-12-01 04:00:00,500,2.6303090214038973,2.9699188715660743,-0.33960985016217693,R1
2024-12-01 05:00:00,500,2.6216093385766235,3.0089560168861182,-0.38734667830949476,R1
2024-12-01 06:00:00,500,2.5535078104994557,2.950036264367285,-0.3965284538678291,R1
2024-12-01 07:00:00,500,2.519146515088101,3.028002105356406,-0.508855590268305,R1
2024-12-01 08:00:00,500,2.508086587867273,2.948612933376741,-0.4405263455094679,R1
2024-12-01 09:00:00,500,2.642303766021065,2.8375568375817064,-0.19525307156064153,R1
2024-12-01 10:00:00,500,2.4855727502455256,2.899161359722666,-0.4135886094771406,R1
2024-12-01 11:00:00,500,2.58730843599688,2.911207147806897,-0.32389871181001695,R1
2024-12-01 12:00:00,500,2.5554217977216003,2.842466395457665,-0.28704459773606494,R1
2024-12-01 13:00:00,500,2.4697998187845,2.939087653235897,-0.4692878344513973,R1
2024-12-01 14:00:00,500,2.541847440196493,2.8719257930131272,-0.33007835281663445,R1
2024-12-01 15:00:00,500,2.422347272102342,2.8912872942138903,-0.4689400221115485,R1
2024-12-01 16:00:00,500,2.5126386333584407,2.6776255634786703,-0.16498693012022958,R1
2024-12-01 17:00:00,500,2.458522182369607,2.905713684204884,-0.447191501835277,R1
2024-12-01 18:00:00,500,2.5424124782723805,2.8732318767939606,-0.33081939852158015,R1
2024-12-01 19:00:00,500,2.4555244723575123,2.8379742064850406,-0.38244973412752836,R1
2024-12-01 20:00:00,500,2.4616577158244413,2.814206736411541,-0.3525490205870998,R1
2024-12-01 21:00:00,500,2.4551675634453534,2.8394920113302486,-0.3843244478848953,R1
2024-12-01 22:00:00,500,2.4795075159336046,2.941497772616709,-0.46199025668310423,R1
2024-12-01 23:00:00,500,2.4939297222536605,2.857062247386435,-0.3631325251327744,R1
2024-12-02 00:00:00,500,2.5471344990670106,2.7169349246619228,-0.16980042559491215,R1
2024-12-02 01:00:00,500,2.485041473121555,2.871597422225401,-0.3865559491038457,R1
2024-12-02 02:00:00,500,2.558031633514537,2.90736081916026,-0.3493291856457228,R1
2024-12-02 03:00:00,500,2.6112991444333407,2.8813468950409726,-0.270047750607632,R1
2024-12-02 04:00:00,500,2.5734506174994327,2.7888887413141417,-0.21543812381470895,R1
2024-12-02 05:00:00,500,2.5871682390506185,2.9530675693614965,-0.36589933031087796,R1
2024-12-02 06:00:00,500,2.623453320885413,2.9675053342153843,-0.3440520133299714,R1
2024-12-02 07:00:00,500,2.5902235227708177,3.0926825678881604,-0.5024590451173427,R1
2024-12-02 08:00:00,500,2.4269671897286877,2.846605779614987,-0.4196385898862993,R1
2024-12-02 09:00:00,500,2.544910617821285,2.9377020273400185,-0.3927914095187335,R1
2024-12-02 10:00:00,500,2.5677743348197555,2.966020312896507,-0.39824597807675133,R1
2024-12-02 11:00:00,500,2.5093582732534205,2.8264826246202985,-0.317124351366878,R1
2024-12-02 12:00:00,500,2.5959587007116776,3.0579747078587847,-0.4620160071471071,R1
2024-12-02 13:00:00,500,2.651734977953781,3.0485412683157262,-0.39680629036194537,R1
2024-12-02 14:00:00,500,2.4875142742253,2.9823857749403904,-0.49487150071509056,R1
2024-12-02 15:00:00,500,2.5341334390363315,3.347703763178928,-0.8135703241425967,R1
2024-12-02 16:00:00,500,2.573260069191605,2.942568835058783,-0.36930876586717787,R1
2024-12-02 17:00:00,500,2.452986240714924,2.781692159113636,-0.328705918398712,R1
2024-12-02 18:00:00,500,2.573067541064448,2.8529203437781887,-0.2798528027137408,R1
2024-12-02 19:00:00,500,2.667340512236921,3.024784393910709,-0.3574438816737877,R1
2024-12-02 20:00:00,500,2.5063466825907907,2.757518026846261,-0.25117134425547016,R1
2024-12-02 21:00:00,500,2.6658922716053075,2.798797881044107,-0.13290560943879948,R1
2024-12-02 22:00:00,500,2.5939363276016696,2.867531736385674,-0.27359540878400423,R1
2024-12-02 23:00:00,500,2.550980818302776,2.8744291855121955,-0.3234483672094197,R1
2024-12-03 00:00:00,500,2.5587210694658094,2.886799183152964,-0.32807811368715445,R1
2024-12-03 01:00:00,500,2.5038916725490754,2.942043458856281,-0.4381517863072055,R1
2024-12-03 02:00:00,500,2.522663615986311,2.8068660706195314,-0.28420245463322047,R1
2024-12-03 03:00:00,500,2.4986738772484296,2.770830206918465,-0.27215632967003556,R1
2024-12-03 04:00:00,500,2.5990970185486924,2.876925899391884,-0.2778288808431917,R1
2024-12-03 05:00:00,500,2.529235882195938,2.8696244493470746,-0.34038856715113663,R1
2024-12-03 06:00:00,500,2.5386069871547106,2.896737514565221,-0.35813052741051044,R1
2024-12-03 07:00:00,500,2.60170880408958,2.954653650013918,-0.35294484592433806,R1
2024-12-03 08:00:00,500,2.497589702246923,2.827698725425792,-0.33010902317886925,R1
2024-12-03 09:00:00,500,2.5634568179400032,2.858106536975109,-0.29464971903510584,R1
2024-12-03 10:00:00,500,2.5479693249067568,3.02765683006387,-0.4796875051571132,R1
2024-12-03 11:00:00,500,2.498441000534137,2.9367757498008977,-0.43833474926676086,R1
2024-12-03 12:00:00,500,2.742579846954807,2.8727639628476727,-0.13018411589286583,R1
2024-12-03 13:00:00,500,2.4612770171774137,2.753041979038686,-0.29176496186127254,R1
2024-12-03 14:00:00,500,2.53997356149332,2.7360383607015275,-0.1960647992082074,R1
2024-12-03 15:00:00,500,2.515520439802871,2.6878985394282155,-0.17237809962534456,R1
2024-12-03 16:00:00,500,2.536993840816538,2.8274587328524534,-0.2904648920359154,R1
2024-12-03 17:00:00,500,2.5436269764584147,2.760892072755496,-0.21726509629708124,R1
2024-12-03 18:00:00,500,2.421147321749308,2.7382351002056526,-0.3170877784563446,R1
2024-12-03 19:00:00,500,2.4489418795956746,2.626675918121193,-0.1777340385255184,R1
2024-12-03 20:00:00,500,2.4489134493401417,2.828882241101446,-0.3799687917613044,R1
2024-12-03 21:00:00,500,2.428840062391033,2.714292141002736,-0.2854520786117032,R1
2024-12-03 22:00:00,500,2.485251167999438,2.753232376285453,-0.26798120828601535,R1
2024-12-03 23:00:00,500,2.323015601212177,2.768528601531476,-0.44551300031929886,R1
2024-12-04 00:00:00,500,2.40881867908593,2.723279944304344,-0.314461265218414,R1
2024-12-04 01:00:00,500,2.3892011419564354,2.927671526508846,-0.5384703845524106,R1
2024-12-04 02:00:00,500,2.3679205926752163,2.949247984817734,-0.5813273921425179,R1
2024-12-04 03:00:00,500,2.366922146234101,2.830564731800249,-0.4636425855661481,R1
2024-12-04 04:00:00,500,2.4795348399651207,2.6641951098945604,-0.18466026992943974,R1
2024-12-04 05:00:00,500,2.5719641425005384,2.8059444921524275,-0.23398034965188907,R1
2024-12-04 06:00:00,500,2.417739966006636,3.000214792921585,-0.5824748269149489,R1
2024-12-04 07:00:00,500,2.456391550127345,2.811434880378115,-0.35504333025077006,R1
2024-12-04 08:00:00,500,2.656429515399131,2.784920087375905,-0.12849057197677372,R1
2024-12-04 09:00:00,500,2.5003438689917057,2.833593295945433,-0.3332494269537274,R1
2024-12-04 10:00:00,500,2.483826072481673,2.9004508070743844,-0.4166247345927112,R1
2024-12-04 11:00:00,500,2.582166498210356,2.6787990894056084,-0.09663259119525236,R1
2024-12-04 12:00:00,500,2.5736675801409907,2.826865722667238,-0.25319814252624706,R1
2024-12-04 13:00:00,500,2.544123844624157,2.7550627756752277,-0.21093893105107053,R1
2024-12-04 14:00:00,500,2.508823437258261,2.812561659143709,-0.30373822188544786,R1
2024-12-04 15:00:00,500,2.4219117040438705,2.883554822891053,-0.46164311884718234,R1
2024-12-04 16:00:00,500,2.459829829787032,2.735338686224506,-0.27550885643747414,R1
2024-12-04 17:00:00,500,2.5326002483141363,2.702939164018049,-0.1703389157039128,R1
2024-12-04 18:00:00,500,2.385012571994409,2.6926509991232725,-0.3076384271288637,R1
2024-12-04 19:00:00,500,2.3764068679528,2.809755196869255,-0.43334832891645503,R1
2024-12-04 20:00:00,500,2.489934825161141,2.7005688246850994,-0.21063399952395834,R1
2024-12-04 21:00:00,500,2.4207784413079554,2.54320264125053,-0.12242419994257459,R1
2024-12-04 22:00:00,500,2.4023808053727853,3.075475550710497,-0.6730947453377119,R1
2024-12-04 23:00:00,500,2.365588632801704,2.73766065388035,-0.3720720210786457,R1
2024-12-05 00:00:00,500,2.4869596891385863,2.815507599912963,-0.32854791077437673,R1
2024-12-05 01:00:00,500,2.382292198497442,2.783691879442529,-0.40139968094508705,R1
2024-12-05 02:00:00,500,2.413067534634535,2.730629381390866,-0.3175618467563308,R1
2024-12-05 03:00:00,500,2.4495539464318234,2.6823813980128066,-0.23282745158098317,R1
2024-12-05 04:00:00,500,2.464986511574154,2.6129410695828024,-0.14795455800864854,R1
2024-12-05 05:00:00,500,2.371225071816794,2.767096876481229,-0.3958718046644347,R1
2024-12-05 06:00:00,500,2.532502213286928,2.8228601488573464,-0.2903579355704182,R1
2024-12-05 07:00:00,500,2.5400982481706578,2.829651669323519,-0.2895534211528612,R1
2024-12-05 08:00:00,500,2.62694357766554,2.886821653456973,-0.25987807579143274,R1
2024-12-05 09:00:00,500,2.614897137408404,2.815401744858463,-0.20050460745005916,R1
2024-12-05 10:00:00,500,2.636253721392245,2.87010512691833,-0.2338514055260852,R1
2024-12-05 11:00:00,500,2.5738008417337515,2.790553039269689,-0.21675219753593744,R1
2024-12-05 12:00:00,500,2.644521631927719,3.09046166815333,-0.44594003622561074,R1
2024-12-05 13:00:00,500,2.597478952451737,2.9562152756696425,-0.3587363232179053,R1
2024-12-05 14:00:00,500,2.518595440074753,2.8310706779779564,-0.3124752379032034,R1
2024-12-05 15:00:00,500,2.501255776729393,3.0676093134530005,-0.5663535367236077,R1
2024-12-05 16:00:00,500,2.5982658786172808,3.390985413883381,-0.7927195352661003,R1
2024-12-05 17:00:00,500,2.4930508703714302,2.8183985279118358,-0.3253476575404055,R1
2024-12-05 18:00:00,500,2.462038540757615,2.71755242617886,-0.2555138854212453,R1
2024-12-05 19:00:00,500,2.5239983251433222,2.726321527588881,-0.2023232024455588,R1
2024-12-05 20:00:00,500,2.5202322243916844,2.972058196393076,-0.45182597200139174,R1
2024-12-05 21:00:00,500,2.486416298447581,2.816844924966191,-0.3304286265186098,R1
2024-12-05 22:00:00,500,2.580293346439592,2.724336167562893,-0.14404282112330113,R1
2024-12-05 23:00:00,500,2.5369168602705177,2.657021786623551,-0.12010492635303338,R1
2024-12-06 00:00:00,500,2.5089692445844776,2.7356816992859003,-0.22671245470142276,R1
2024-12-06 01:00:00,500,2.492029379421687,2.8865707633689457,-0.3945413839472587,R1
2024-12-06 02:00:00,500,2.4850917274974265,2.721717171893354,-0.2366254443959277,R1
2024-12-06 03:00:00,500,2.427673212955745,2.9151743996212125,-0.4875011866654675,R1
2024-12-06 04:00:00,500,2.5426396688386275,2.9376904058315416,-0.39505073699291415,R1
2024-12-06 05:00:00,500,2.4916814837022643,2.785806665667384,-0.2941251819651196,R1
2024-12-06 06:00:00,500,2.542218847487592,2.77692226783132,-0.23470342034372793,R1
2024-12-06 07:00:00,500,2.5784051532481387,2.839065485848255,-0.26066033260011645,R1
2024-12-06 08:00:00,500,2.478886049618993,2.786766534731846,-0.30788048511285293,R1
2024-12-06 09:00:00,500,2.515665010035283,2.790546563907991,-0.27488155387270785,R1
2024-12-06 10:00:00,500,2.5106645081617827,2.7404362947070915,-0.22977178654530883,R1
2024-12-06 11:00:00,500,2.5721851679407632,2.819632736542076,-0.2474475686013129,R1
2024-12-06 12:00:00,500,2.664938154492815,2.693941154065249,-0.02900299957243435,R1
2024-12-06 13:00:00,500,2.415054680501301,2.7612708021426973,-0.34621612164139615,R1
2024-12-06 14:00:00,500,2.505958153618737,2.741330536805822,-0.2353723831870851,R1
2024-12-06 15:00:00,500,2.443730735084715,2.668371197024725,-0.2246404619400102,R1
2024-12-06 16:00:00,500,2.448507999226201,2.7418054017556788,-0.29329740252947767,R1
2024-12-06 17:00:00,500,2.565328641346436,2.7395336776478354,-0.17420503630139939,R1
2024-12-06 18:00:00,500,2.691023533033127,2.7348443120278607,-0.0438207789947338,R1
2024-12-06 19:00:00,500,2.6018740566984624,2.654959512684784,-0.05308545598632142,R1
2024-12-06 20:00:00,500,2.373053417890336,2.772148509459874,-0.3990950915695377,R1
2024-12-06 21:00:00,500,2.3120877254046954,2.717713826767425,-0.4056261013627296,R1
2024-12-06 22:00:00,500,2.3969645847480283,2.7701169655508857,-0.3731523808028574,R1
2024-12-06 23:00:00,500,2.405680512252756,2.715181360499522,-0.30950084824676605,R1
2024-12-07 00:00:00,500,2.3829021441617275,2.8250123249738057,-0.4421101808120782,R1
2024-12-07 01:00:00,500,2.3951554528395507,2.6795853476991045,-0.28442989485955383,R1
2024-12-07 02:00:00,500,2.4245152518778554,2.980209982844537,-0.5556947309666818,R1
2024-12-07 03:00:00,500,2.4503201353913027,2.868855657585665,-0.4185355221943623,R1
2024-12-07 04:00:00,500,2.4471938724783286,2.66998052367549,-0.22278665119716123,R1
2024-12-07 05:00:00,500,2.493067051019189,2.611941948538153,-0.1188748975189644,R1
2024-12-07 06:00:00,500,2.382268895519772,2.684487133982903,-0.3022182384631309,R1
2024-12-07 07:00:00,500,2.5983871479252767,2.7237080163246,-0.12532086839932344,R1
2024-12-07 08:00:00,500,2.4689306418049557,2.5110228750816086,-0.0420922332766529,R1
2024-12-07 09:00:00,500,2.536842647788752,2.6780724131692204,-0.1412297653804684,R1
2024-12-07 10:00:00,500,2.4089901819065944,2.581502584089475,-0.17251240218288055,R1
2024-12-07 11:00:00,500,2.3615445383236064,2.6784050683175384,-0.316860529993932,R1
2024-12-07 12:00:00,500,2.4682546713559117,2.831915657481724,-0.36366098612581244,R1
2024-12-07 13:00:00,500,2.3862137316350878,2.777328447507044,-0.39111471587195634,R1
2024-12-07 14:00:00,500,2.342951256871649,2.5676164927199543,-0.22466523584830522,R1
2024-12-07 15:00:00,500,2.251489332910967,2.534332598173918,-0.2828432652629509,R1
2024-12-07 16:00:00,500,2.2293016715630767,2.737953483926051,-0.5086518123629742,R1
2024-12-07 17:00:00,500,2.272993190746318,2.500100534609177,-0.22710734386285925,R1
2024-12-07 18:00:00,500,2.255890204901616,2.598876652783207,-0.3429864478815907,R1
2024-12-07 19:00:00,500,2.2864670062339965,2.516938905306397,-0.23047189907240062,R1
2024-12-07 20:00:00,500,2.2536956033003794,2.663934824215784,-0.41023922091540443,R1
2024-12-07 21:00:00,500,2.330555926238997,2.6338822482511057,-0.30332632201210874,R1
2024-12-07 22:00:00,500,2.345732197104634,2.573913593784635,-0.22818139668000104,R1
2024-12-07 23:00:00,500,2.17211676982254,2.6762218931469355,-0.5041051233243956,R1
2024-12-08 00:00:00,500,2.2760456315922992,2.629793690835553,-0.3537480592432538,R1
2024-12-08 01:00:00,500,2.263151000945692,2.6340189294443164,-0.37086792849862427,R1
2024-12-08 02:00:00,500,2.3609535575227727,2.549367568992154,-0.1884140114693813,R1
2024-12-08 03:00:00,500,2.3997690633184265,2.791868613937238,-0.3920995506188114,R1
2024-12-08 04:00:00,500,2.393590923972325,2.614204802983528,-0.2206138790112031,R1
2024-12-08 05:00:00,500,2.3966519750308724,2.649626154060295,-0.25297417902942243,R1
2024-12-08 06:00:00,500,2.387952885273405,2.557443927038564,-0.16949104176515872,R1
2024-12-08 07:00:00,500,2.2830839435655417,2.665807237434229,-0.38272329386868753,R1
2024-12-08 08:00:00,500,2.337467648811883,2.468874104988533,-0.13140645617664992,R1
2024-12-08 09:00:00,500,2.3147361878049098,2.561227540537766,-0.24649135273285605,R1
2024-12-08 10:00:00,500,2.172058187909807,2.495236913277569,-0.3231787253677618,R1
2024-12-08 11:00:00,500,2.322227245863067,2.434222037619861,-0.11199479175679405,R1
2024-12-08 12:00:00,500,2.2269449162528336,2.63122954281356,-0.4042846265607265,R1
2024-12-08 13:00:00,500,2.258280880788395,2.546190781033689,-0.28790990024529384,R1
2024-12-08 14:00:00,500,2.313514133058877,2.640909719764263,-0.32739558670538615,R1
2024-12-08 15:00:00,500,2.462043728365592,2.6850471487266705,-0.22300342036107867,R1
2024-12-08 16:00:00,500,2.45054672285721,2.7060677601269507,-0.2555210372697405,R1
2024-12-08 17:00:00,500,2.4609407004567063,2.835273999648995,-0.37433329919228875,R1
2024-12-08 18:00:00,500,2.588217225642908,2.876320555239395,-0.288103329596487,R1
2024-12-08 19:00:00,500,2.4263656116890044,2.833527119382619,-0.4071615076936146,R1
2024-12-08 20:00:00,500,2.416223610757015,2.8089072084778453,-0.39268359772083006,R1
2024-12-08 21:00:00,500,2.343548885029262,2.694645344557575,-0.3510964595283128,R1
2024-12-08 22:00:00,500,2.452786686747575,2.759172375071413,-0.30638568832383806,R1
2024-12-08 23:00:00,500,2.430722638007119,2.7652927208459435,-0.3345700828388245,R1
2024-12-09 00:00:00,500,2.3522427707582945,2.830440124052685,-0.4781973532943904,R1
2024-12-09 01:00:00,500,2.511370228660423,2.825038932816812,-0.31366870415638903,R1
2024-12-09 02:00:00,500,2.4991367911370266,2.9531645125799915,-0.4540277214429649,R1
2024-12-09 03:00:00,500,2.413821410793136,2.6706788296173354,-0.25685741882419943,R1
2024-12-09 04:00:00,500,2.444368634004248,2.7776670334848554,-0.33329839948060735,R1
2024-12-09 05:00:00,500,2.412375996539111,2.6591959643347227,-0.24681996779561155,R1
2024-12-09 06:00:00,500,2.490538198881435,2.6636161115085266,-0.17307791262709182,R1
2024-12-09 07:00:00,500,2.546215510777252,2.79102964206816,-0.2448141312909078,R1
2024-12-09 08:00:00,500,2.4698054288467604,3.0334329175055736,-0.5636274886588133,R1
2024-12-09 09:00:00,500,2.604946139314806,2.897022017639724,-0.2920758783249182,R1
2024-12-09 10:00:00,500,2.5953478981963207,2.9079289647684226,-0.31258106657210183,R1
2024-12-09 11:00:00,500,2.6527359799394925,3.005180546902952,-0.3524445669634595,R1
2024-12-09 12:00:00,500,2.50380526976594,3.4779051890333084,-0.9740999192673683,R1
2024-12-09 13:00:00,500,2.5779051271408595,2.903896380194914,-0.3259912530540543,R1
2024-12-09 14:00:00,500,2.672953363148143,2.926893487218862,-0.2539401240707191,R1
2024-12-09 15:00:00,500,2.581529638183,3.254789895391228,-0.673260257208228,R1
2024-12-09 16:00:00,500,2.583158789595298,2.9440119565534397,-0.3608531669581416,R1
2024-12-09 17:00:00,500,2.514707035308567,2.984583637281191,-0.46987660197262393,R1
2024-12-09 18:00:00,500,2.6023905089355512,2.9576473658455638,-0.3552568569100125,R1
2024-12-09 19:00:00,500,2.455182555421397,2.8723810510645817,-0.4171984956431847,R1
2024-12-09 20:00:00,500,2.5310952804585884,2.9359003561137955,-0.40480507565520707,R1
2024-12-09 21:00:00,500,2.452587587578745,2.9302215342771816,-0.4776339466984365,R1
2024-12-09 22:00:00,500,2.480343210102683,2.9289993558321923,-0.44865614572950907,R1
2024-12-09 23:00:00,500,2.519441745984612,2.901571556481815,-0.38212981049720307,R1
2024-12-10 00:00:00,500,2.5669893768755774,3.053823135688352,-0.4868337588127747,R1
2024-12-10 01:00:00,500,2.5217651555343448,2.8219034280339725,-0.30013827249962777,R1
2024-12-10 02:00:00,500,2.582840471535755,2.818569588375568,-0.235729116839813,R1
2024-12-10 03:00:00,500,2.5815778421335347,3.012921541616408,-0.43134369948287343,R1
2024-12-10 04:00:00,500,2.4991553907392845,3.0348247316099024,-0.5356693408706179,R1
2024-12-10 05:00:00,500,2.5728362136393024,2.975966677749136,-0.40313046410983366,R1
2024-12-10 06:00:00,500,2.551280631357012,3.0794243584286654,-0.5281437270716531,R1
2024-12-10 07:00:00,500,2.6035816408715515,2.9551534628133838,-0.35157182194183223,R1
2024-12-10 08:00:00,500,2.5656018577119,2.875316683537488,-0.30971482582558796,R1
2024-12-10 09:00:00,500,2.566781747760403,2.8904411026279986,-0.32365935486759545,R1
2024-12-10 10:00:00,500,2.5195132128273663,2.8895033291560583,-0.36999011632869205,R1
2024-12-10 11:00:00,500,2.516982124578772,2.7619053271357643,-0.24492320255699251,R1
2024-12-10 12:00:00,500,2.684760147884701,2.925811371933094,-0.24105122404839285,R1
2024-12-10 13:00:00,500,2.494092235875613,2.7848454109865437,-0.2907531751109307,R1
2024-12-10 14:00:00,500,2.583469160148933,2.897830198984031,-0.31436103883509814,R1
2024-12-10 15:00:00,500,2.459978457269631,2.8543406324368905,-0.39436217516725947,R1
2024-12-10 16:00:00,500,2.4455709467913063,2.708655804322396,-0.2630848575310898,R1
2024-12-10 17:00:00,500,2.415688595997467,2.619103247730428,-0.20341465173296092,R1
2024-12-10 18:00:00,500,2.3610251500513537,2.861296117794799,-0.5002709677434454,R1
2024-12-10 19:00:00,500,2.402566005430578,2.693607773118017,-0.29104176768743883,R1
2024-12-10 20:00:00,500,2.485991333403758,2.6842147720632754,-0.1982234386595172,R1
2024-12-10 21:00:00,500,2.47313538573534,2.7099376421217016,-0.23680225638636143,R1
2024-12-10 22:00:00,500,2.3595140074408265,2.6867058291970074,-0.3271918217561809,R1
2024-12-10 23:00:00,500,2.57912827161162,2.695526801460247,-0.11639852984862697,R1
2024-12-11 00:00:00,500,2.507849258319819,2.646076611764872,-0.13822735344505288,R1
2024-12-11 01:00:00,500,2.445966089528756,2.7541795622852088,-0.30821347275645294,R1
2024-12-11 02:00:00,500,2.407666127604463,2.676221612205034,-0.2685554846005713,R1
2024-12-11 03:00:00,500,2.534420177432746,2.6972666092570274,-0.16284643182428127,R1
2024-12-11 04:00:00,500,2.4223449014799856,2.85922696144794,-0.4368820599679544,R1
2024-12-11 05:00:00,500,2.4338409970692494,2.6058904486595127,-0.1720494515902633,R1
2024-12-11 06:00:00,500,2.467777416633333,2.657229396400992,-0.18945197976765904,R1
2024-12-11 07:00:00,500,2.440251822440989,2.650486989115366,-0.21023516667437692,R1
2024-12-11 08:00:00,500,2.611547974824083,2.9458830632321127,-0.3343350884080296,R1
2024-12-11 09:00:00,500,2.5570869842130595,2.8162054737955176,-0.2591184895824581,R1
2024-12-11 10:00:00,500,2.5835308340294687,3.500637924467077,-0.9171070904376082,R1
2024-12-11 11:00:00,500,2.5237384734050767,2.688735206957591,-0.1649967335525142,R1
2024-12-11 12:00:00,500,2.4956049160875664,2.729344000569432,-0.23373908448186542,R1
2024-12-11 13:00:00,500,2.4986579567558627,2.6530867413241963,-0.15442878456833364,R1
2024-12-11 14:00:00,500,2.426591340012441,2.849479797297511,-0.4228884572850702,R1
2024-12-11 15:00:00,500,2.5415137712275357,2.761348275187141,-0.21983450395960524,R1
2024-12-11 16:00:00,500,2.408038671597968,2.696298393096824,-0.28825972149885626,R1
2024-12-11 17:00:00,500,2.414034901187548,2.666344022309701,-0.25230912112215265,R1
2024-12-11 18:00:00,500,2.458366019494327,2.773950644683393,-0.31558462518906616,R1
2024-12-11 19:00:00,500,2.362902425534944,2.7035462608882166,-0.3406438353532728,R1
2024-12-11 20:00:00,500,2.414086655025129,2.6784016809052758,-0.26431502588014677,R1
2024-12-11 21:00:00,500,2.3789501064501457,2.8306539658641867,-0.451703859414041,R1
2024-12-11 22:00:00,500,2.4491321229790515,2.76215059418914,-0.31301847121008874,R1
2024-12-11 23:00:00,500,2.354846285209286,2.677800479275398,-0.3229541940661118,R1
2024-12-12 00:00:00,500,2.2617897807475584,2.574668651394287,-0.3128788706467285,R1
2024-12-12 01:00:00,500,2.352167673925578,2.660159846147589,-0.3079921722220109,R1
2024-12-12 02:00:00,500,2.4208466986490333,2.739289751062141,-0.31844305241310744,R1
2024-12-12 03:00:00,500,2.452828526620535,2.8238949255925245,-0.37106639897198956,R1
2024-12-12 04:00:00,500,2.419919147516189,2.71509883547743,-0.29517968796124094,R1
2024-12-12 05:00:00,500,2.32588912156502,2.7110158137550338,-0.38512669219001383,R1
2024-12-12 06:00:00,500,2.4255313066995843,2.7724526321793754,-0.34692132547979115,R1
2024-12-12 07:00:00,500,2.3842649002687666,2.5870748801123344,-0.20280997984356786,R1
2024-12-12 08:00:00,500,2.369188702437869,2.720533340401506,-0.35134463796363713,R1
2024-12-12 09:00:00,500,2.2373025390194106,2.633090981787773,-0.39578844276836245,R1
