Date,Time,DateTime,Load_kWh,Solar_kWh,Price_NTD_kWh
2024-11-18,03:00:00,2024-11-18 03:00:00,1779,0,2
2024-11-18,04:00:00,2024-11-18 04:00:00,1681,0,2
2024-11-18,05:00:00,2024-11-18 05:00:00,1646,0,2
2024-11-18,06:00:00,2024-11-18 06:00:00,1663,0,4.7
2024-11-18,07:00:00,2024-11-18 07:00:00,1757,0,4.7
2024-11-18,08:00:00,2024-11-18 08:00:00,1957,10,4.7
2024-11-18,09:00:00,2024-11-18 09:00:00,2297,47,4.7
2024-11-18,10:00:00,2024-11-18 10:00:00,2623,142,4.7
2024-11-18,11:00:00,2024-11-18 11:00:00,2757,247,2
2024-11-18,12:00:00,2024-11-18 12:00:00,2889,275,2
2024-11-18,13:00:00,2024-11-18 13:00:00,2943,280,2
2024-11-18,14:00:00,2024-11-18 14:00:00,3008,127,4.7
2024-11-18,15:00:00,2024-11-18 15:00:00,3043,108,4.7
2024-11-18,16:00:00,2024-11-18 16:00:00,2996,67,4.7
2024-11-18,17:00:00,2024-11-18 17:00:00,2930,23,4.7
2024-11-18,18:00:00,2024-11-18 18:00:00,2807,2,4.7
2024-11-18,19:00:00,2024-11-18 19:00:00,2758,0,4.7
2024-11-18,20:00:00,2024-11-18 20:00:00,2581,0,4.7
2024-11-18,21:00:00,2024-11-18 21:00:00,2487,0,4.7
2024-11-18,22:00:00,2024-11-18 22:00:00,2329,0,4.7
2024-11-18,23:00:00,2024-11-18 23:00:00,2081,0,4.7
2024-11-19,00:00:00,2024-11-19 00:00:00,1988,0,2
2024-11-19,01:00:00,2024-11-19 01:00:00,1871,0,2
2024-11-19,02:00:00,2024-11-19 02:00:00,1767,0,2
2024-11-19,03:00:00,2024-11-19 03:00:00,1629,0,2
2024-11-19,04:00:00,2024-11-19 04:00:00,1569,0,2
2024-11-19,05:00:00,2024-11-19 05:00:00,1551,0,2
2024-11-19,06:00:00,2024-11-19 06:00:00,1564,0,4.7
2024-11-19,07:00:00,2024-11-19 07:00:00,1583,0,4.7
2024-11-19,08:00:00,2024-11-19 08:00:00,1854,6,4.7
2024-11-19,09:00:00,2024-11-19 09:00:00,2198,44,4.7
2024-11-19,10:00:00,2024-11-19 10:00:00,2463,99,4.7
2024-11-19,11:00:00,2024-11-19 11:00:00,2610,125,2
2024-11-19,12:00:00,2024-11-19 12:00:00,2753,195,2
2024-11-19,13:00:00,2024-11-19 13:00:00,2923,155,2
2024-11-19,14:00:00,2024-11-19 14:00:00,2903,153,4.7
2024-11-19,15:00:00,2024-11-19 15:00:00,2904,76,4.7
2024-11-19,16:00:00,2024-11-19 16:00:00,2871,123,4.7
2024-11-19,17:00:00,2024-11-19 17:00:00,2851,88,4.7
2024-11-19,18:00:00,2024-11-19 18:00:00,2728,20,4.7
2024-11-19,19:00:00,2024-11-19 19:00:00,2697,0,4.7
2024-11-19,20:00:00,2024-11-19 20:00:00,2563,0,4.7
2024-11-19,21:00:00,2024-11-19 21:00:00,2431,0,4.7
2024-11-19,22:00:00,2024-11-19 22:00:00,2288,0,4.7
2024-11-19,23:00:00,2024-11-19 23:00:00,2126,0,4.7
2024-11-20,00:00:00,2024-11-20 00:00:00,1997,0,2
2024-11-20,01:00:00,2024-11-20 01:00:00,1919,0,2
2024-11-20,02:00:00,2024-11-20 02:00:00,1763,0,2
2024-11-20,03:00:00,2024-11-20 03:00:00,1667,0,2
2024-11-20,04:00:00,2024-11-20 04:00:00,1568,0,2
2024-11-20,05:00:00,2024-11-20 05:00:00,1555,0,2
2024-11-20,06:00:00,2024-11-20 06:00:00,1592,0,4.7
2024-11-20,07:00:00,2024-11-20 07:00:00,1617,0,4.7
2024-11-20,08:00:00,2024-11-20 08:00:00,1879,6,4.7
2024-11-20,09:00:00,2024-11-20 09:00:00,2166,44,4.7
2024-11-20,10:00:00,2024-11-20 10:00:00,2446,100,4.7
2024-11-20,11:00:00,2024-11-20 11:00:00,2652,134,2
2024-11-20,12:00:00,2024-11-20 12:00:00,2734,195,2
2024-11-20,13:00:00,2024-11-20 13:00:00,2829,155,2
2024-11-20,14:00:00,2024-11-20 14:00:00,2862,153,4.7
2024-11-20,15:00:00,2024-11-20 15:00:00,2972,77,4.7
2024-11-20,16:00:00,2024-11-20 16:00:00,2930,120,4.7
2024-11-20,17:00:00,2024-11-20 17:00:00,2848,88,4.7
2024-11-20,18:00:00,2024-11-20 18:00:00,2744,20,4.7
2024-11-20,19:00:00,2024-11-20 19:00:00,2670,0,4.7
2024-11-20,20:00:00,2024-11-20 20:00:00,2517,0,4.7
2024-11-20,21:00:00,2024-11-20 21:00:00,2396,0,4.7
2024-11-20,22:00:00,2024-11-20 22:00:00,2273,0,4.7
2024-11-20,23:00:00,2024-11-20 23:00:00,2120,0,4.7
2024-11-21,00:00:00,2024-11-21 00:00:00,2021,0,2
2024-11-21,01:00:00,2024-11-21 01:00:00,1954,0,2
2024-11-21,02:00:00,2024-11-21 02:00:00,1781,0,2
2024-11-21,03:00:00,2024-11-21 03:00:00,1635,0,2
2024-11-21,04:00:00,2024-11-21 04:00:00,1578,0,2
2024-11-21,05:00:00,2024-11-21 05:00:00,1536,0,2
2024-11-21,06:00:00,2024-11-21 06:00:00,1554,0,4.7
2024-11-21,07:00:00,2024-11-21 07:00:00,1606,0,4.7
2024-11-21,08:00:00,2024-11-21 08:00:00,1854,4,4.7
2024-11-21,09:00:00,2024-11-21 09:00:00,2152,21,4.7
2024-11-21,10:00:00,2024-11-21 10:00:00,2406,82,4.7
2024-11-21,11:00:00,2024-11-21 11:00:00,2554,212,2
2024-11-21,12:00:00,2024-11-21 12:00:00,2696,216,2
2024-11-21,13:00:00,2024-11-21 13:00:00,2837,272,2
2024-11-21,14:00:00,2024-11-21 14:00:00,2819,212,4.7
2024-11-21,15:00:00,2024-11-21 15:00:00,2875,147,4.7
2024-11-21,16:00:00,2024-11-21 16:00:00,2794,69,4.7
2024-11-21,17:00:00,2024-11-21 17:00:00,2773,24,4.7
2024-11-21,18:00:00,2024-11-21 18:00:00,2721,2,4.7
2024-11-21,19:00:00,2024-11-21 19:00:00,2667,0,4.7
2024-11-21,20:00:00,2024-11-21 20:00:00,2535,0,4.7
2024-11-21,21:00:00,2024-11-21 21:00:00,2440,0,4.7
2024-11-21,22:00:00,2024-11-21 22:00:00,2277,0,4.7
2024-11-21,23:00:00,2024-11-21 23:00:00,2086,0,4.7
2024-11-22,00:00:00,2024-11-22 00:00:00,1997,0,2
2024-11-22,01:00:00,2024-11-22 01:00:00,1873,0,2
2024-11-22,02:00:00,2024-11-22 02:00:00,1724,0,2
2024-11-22,03:00:00,2024-11-22 03:00:00,1615,0,2
2024-11-22,04:00:00,2024-11-22 04:00:00,1557,0,2
2024-11-22,05:00:00,2024-11-22 05:00:00,1531,0,2
2024-11-22,06:00:00,2024-11-22 06:00:00,1538,0,4.7
2024-11-22,07:00:00,2024-11-22 07:00:00,1548,0,4.7
2024-11-22,08:00:00,2024-11-22 08:00:00,1830,2,4.7
2024-11-22,09:00:00,2024-11-22 09:00:00,2139,26,4.7
2024-11-22,10:00:00,2024-11-22 10:00:00,2360,93,4.7
2024-11-22,11:00:00,2024-11-22 11:00:00,2460,183,2
2024-11-22,12:00:00,2024-11-22 12:00:00,2603,251,2
2024-11-22,13:00:00,2024-11-22 13:00:00,2732,277,2
2024-11-22,14:00:00,2024-11-22 14:00:00,2700,276,4.7
2024-11-22,15:00:00,2024-11-22 15:00:00,2742,252,4.7
2024-11-22,16:00:00,2024-11-22 16:00:00,2732,197,4.7
2024-11-22,17:00:00,2024-11-22 17:00:00,2681,126,4.7
2024-11-22,18:00:00,2024-11-22 18:00:00,2533,48,4.7
2024-11-22,19:00:00,2024-11-22 19:00:00,2437,5,4.7
2024-11-22,20:00:00,2024-11-22 20:00:00,2314,0,4.7
2024-11-22,21:00:00,2024-11-22 21:00:00,2228,0,4.7
2024-11-22,22:00:00,2024-11-22 22:00:00,2069,0,4.7
2024-11-22,23:00:00,2024-11-22 23:00:00,1926,0,4.7
2024-11-23,00:00:00,2024-11-23 00:00:00,1858,0,2
2024-11-23,01:00:00,2024-11-23 01:00:00,1799,0,2
2024-11-23,02:00:00,2024-11-23 02:00:00,1696,0,2
2024-11-23,03:00:00,2024-11-23 03:00:00,1613,0,2
2024-11-23,04:00:00,2024-11-23 04:00:00,1528,0,2
2024-11-23,05:00:00,2024-11-23 05:00:00,1479,0,2
2024-11-23,06:00:00,2024-11-23 06:00:00,1459,0,2.1
2024-11-23,07:00:00,2024-11-23 07:00:00,1512,0,2.1
2024-11-23,08:00:00,2024-11-23 08:00:00,1657,8,2.1
2024-11-23,09:00:00,2024-11-23 09:00:00,1786,26,2.1
2024-11-23,10:00:00,2024-11-23 10:00:00,1848,93,2.1
2024-11-23,11:00:00,2024-11-23 11:00:00,1885,190,2
2024-11-23,12:00:00,2024-11-23 12:00:00,1975,251,2
2024-11-23,13:00:00,2024-11-23 13:00:00,2072,287,2
2024-11-23,14:00:00,2024-11-23 14:00:00,2062,276,2.1
2024-11-23,15:00:00,2024-11-23 15:00:00,2090,252,2.1
2024-11-23,16:00:00,2024-11-23 16:00:00,2060,190,2.1
2024-11-23,17:00:00,2024-11-23 17:00:00,2056,126,2.1
2024-11-23,18:00:00,2024-11-23 18:00:00,2021,48,2.1
2024-11-23,19:00:00,2024-11-23 19:00:00,1980,5,2.1
2024-11-23,20:00:00,2024-11-23 20:00:00,1928,0,2.1
2024-11-23,21:00:00,2024-11-23 21:00:00,1900,0,2.1
2024-11-23,22:00:00,2024-11-23 22:00:00,1873,0,2.1
2024-11-23,23:00:00,2024-11-23 23:00:00,1807,0,2.1
2024-11-24,00:00:00,2024-11-24 00:00:00,1752,0,2
2024-11-24,01:00:00,2024-11-24 01:00:00,1712,0,2
2024-11-24,02:00:00,2024-11-24 02:00:00,1638,0,2
2024-11-24,03:00:00,2024-11-24 03:00:00,1537,0,2
2024-11-24,04:00:00,2024-11-24 04:00:00,1510,0,2
2024-11-24,05:00:00,2024-11-24 05:00:00,1462,0,2
2024-11-24,06:00:00,2024-11-24 06:00:00,1440,0,2
2024-11-24,07:00:00,2024-11-24 07:00:00,1460,0,2
2024-11-24,08:00:00,2024-11-24 08:00:00,1600,17,2
2024-11-24,09:00:00,2024-11-24 09:00:00,1717,55,2
2024-11-24,10:00:00,2024-11-24 10:00:00,1778,126,2
2024-11-24,11:00:00,2024-11-24 11:00:00,1846,222,2
2024-11-24,12:00:00,2024-11-24 12:00:00,1881,273,2
2024-11-24,13:00:00,2024-11-24 13:00:00,1976,296,2
2024-11-24,14:00:00,2024-11-24 14:00:00,1943,298,2
2024-11-24,15:00:00,2024-11-24 15:00:00,2048,274,2
2024-11-24,16:00:00,2024-11-24 16:00:00,1990,219,2
2024-11-24,17:00:00,2024-11-24 17:00:00,2070,136,2
2024-11-24,18:00:00,2024-11-24 18:00:00,1976,61,2
2024-11-24,19:00:00,2024-11-24 19:00:00,1916,11,2
2024-11-24,20:00:00,2024-11-24 20:00:00,1932,0,2
2024-11-24,21:00:00,2024-11-24 21:00:00,1925,0,2
2024-11-24,22:00:00,2024-11-24 22:00:00,1934,0,2
2024-11-24,23:00:00,2024-11-24 23:00:00,1895,0,2
2024-11-25,00:00:00,2024-11-25 00:00:00,1864,0,2
2024-11-25,01:00:00,2024-11-25 01:00:00,1845,0,2
2024-11-25,02:00:00,2024-11-25 02:00:00,1716,0,2
2024-11-25,03:00:00,2024-11-25 03:00:00,1605,0,2
2024-11-25,04:00:00,2024-11-25 04:00:00,1537,0,2
2024-11-25,05:00:00,2024-11-25 05:00:00,1518,0,2
2024-11-25,06:00:00,2024-11-25 06:00:00,1533,0,4.7
2024-11-25,07:00:00,2024-11-25 07:00:00,1583,0,4.7
2024-11-25,08:00:00,2024-11-25 08:00:00,1802,4,4.7
2024-11-25,09:00:00,2024-11-25 09:00:00,2196,21,4.7
2024-11-25,10:00:00,2024-11-25 10:00:00,2533,82,4.7
2024-11-25,11:00:00,2024-11-25 11:00:00,2746,200,2
2024-11-25,12:00:00,2024-11-25 12:00:00,2906,216,2
2024-11-25,13:00:00,2024-11-25 13:00:00,3138,276,2
2024-11-25,14:00:00,2024-11-25 14:00:00,3229,212,4.7
2024-11-25,15:00:00,2024-11-25 15:00:00,3224,156,4.7
2024-11-25,16:00:00,2024-11-25 16:00:00,3222,69,4.7
2024-11-25,17:00:00,2024-11-25 17:00:00,3111,24,4.7
2024-11-25,18:00:00,2024-11-25 18:00:00,2964,2,4.7
2024-11-25,19:00:00,2024-11-25 19:00:00,2961,0,4.7
2024-11-25,20:00:00,2024-11-25 20:00:00,2771,0,4.7
2024-11-25,21:00:00,2024-11-25 21:00:00,2653,0,4.7
2024-11-25,22:00:00,2024-11-25 22:00:00,2440,0,4.7
2024-11-25,23:00:00,2024-11-25 23:00:00,2261,0,4.7
2024-11-26,00:00:00,2024-11-26 00:00:00,2131,0,2
2024-11-26,01:00:00,2024-11-26 01:00:00,1534,0,2
2024-11-26,02:00:00,2024-11-26 02:00:00,1444,0,2
2024-11-26,03:00:00,2024-11-26 03:00:00,1335,0,2
2024-11-26,04:00:00,2024-11-26 04:00:00,1316,0,2
2024-11-26,05:00:00,2024-11-26 05:00:00,1286,0,2
2024-11-26,06:00:00,2024-11-26 06:00:00,1282,0,4.7
2024-11-26,07:00:00,2024-11-26 07:00:00,1289,0,4.7
2024-11-26,08:00:00,2024-11-26 08:00:00,1476,17,4.7
2024-11-26,09:00:00,2024-11-26 09:00:00,1668,69,4.7
2024-11-26,10:00:00,2024-11-26 10:00:00,1824,148,4.7
2024-11-26,11:00:00,2024-11-26 11:00:00,1899,213,2
2024-11-26,12:00:00,2024-11-26 12:00:00,1946,244,2
2024-11-26,13:00:00,2024-11-26 13:00:00,1950,237,2
2024-11-26,14:00:00,2024-11-26 14:00:00,2008,148,4.7
2024-11-26,15:00:00,2024-11-26 15:00:00,2092,85,4.7
2024-11-26,16:00:00,2024-11-26 16:00:00,2102,58,4.7
2024-11-26,17:00:00,2024-11-26 17:00:00,2127,12,4.7
2024-11-26,18:00:00,2024-11-26 18:00:00,2024,1,4.7
2024-11-26,19:00:00,2024-11-26 19:00:00,1875,0,4.7
2024-11-26,20:00:00,2024-11-26 20:00:00,1792,0,4.7
2024-11-26,21:00:00,2024-11-26 21:00:00,1661,0,4.7
2024-11-26,22:00:00,2024-11-26 22:00:00,1642,0,4.7
2024-11-26,23:00:00,2024-11-26 23:00:00,1625,0,4.7
2024-11-27,00:00:00,2024-11-27 00:00:00,1495,0,2
2024-11-27,01:00:00,2024-11-27 01:00:00,1484,0,2
2024-11-27,02:00:00,2024-11-27 02:00:00,1444,0,2
2024-11-27,03:00:00,2024-11-27 03:00:00,1372,0,2
2024-11-27,04:00:00,2024-11-27 04:00:00,1338,0,2
2024-11-27,05:00:00,2024-11-27 05:00:00,1319,0,2
2024-11-27,06:00:00,2024-11-27 06:00:00,1311,0,4.7
2024-11-27,07:00:00,2024-11-27 07:00:00,1276,0,4.7
2024-11-27,08:00:00,2024-11-27 08:00:00,1349,2,4.7
2024-11-27,09:00:00,2024-11-27 09:00:00,1443,22,4.7
2024-11-27,10:00:00,2024-11-27 10:00:00,1472,53,4.7
2024-11-27,11:00:00,2024-11-27 11:00:00,1510,90,2
2024-11-27,12:00:00,2024-11-27 12:00:00,1540,39,2
2024-11-27,13:00:00,2024-11-27 13:00:00,1578,30,2
2024-11-27,14:00:00,2024-11-27 14:00:00,1584,27,4.7
2024-11-27,15:00:00,2024-11-27 15:00:00,1697,20,4.7
2024-11-27,16:00:00,2024-11-27 16:00:00,1686,14,4.7
2024-11-27,17:00:00,2024-11-27 17:00:00,1725,6,4.7
2024-11-27,18:00:00,2024-11-27 18:00:00,1606,0,4.7
2024-11-27,19:00:00,2024-11-27 19:00:00,1605,0,4.7
2024-11-27,20:00:00,2024-11-27 20:00:00,1583,0,4.7
2024-11-27,21:00:00,2024-11-27 21:00:00,1546,0,4.7
2024-11-27,22:00:00,2024-11-27 22:00:00,1560,0,4.7
2024-11-27,23:00:00,2024-11-27 23:00:00,1583,0,4.7
2024-11-28,00:00:00,2024-11-28 00:00:00,2548,0,2
2024-11-28,01:00:00,2024-11-28 01:00:00,2396,0,2
2024-11-28,02:00:00,2024-11-28 02:00:00,2250,0,2
2024-11-28,03:00:00,2024-11-28 03:00:00,2083,0,2
2024-11-28,04:00:00,2024-11-28 04:00:00,1973,0,2
2024-11-28,05:00:00,2024-11-28 05:00:00,1884,0,2
2024-11-28,06:00:00,2024-11-28 06:00:00,1802,0,4.7
2024-11-28,07:00:00,2024-11-28 07:00:00,1789,0,4.7
2024-11-28,08:00:00,2024-11-28 08:00:00,1935,5,4.7
2024-11-28,09:00:00,2024-11-28 09:00:00,2316,15,4.7
2024-11-28,10:00:00,2024-11-28 10:00:00,2609,36,4.7
2024-11-28,11:00:00,2024-11-28 11:00:00,2726,40,2
2024-11-28,12:00:00,2024-11-28 12:00:00,2765,45,2
2024-11-28,13:00:00,2024-11-28 13:00:00,2811,74,2
2024-11-28,14:00:00,2024-11-28 14:00:00,2807,38,4.7
2024-11-28,15:00:00,2024-11-28 15:00:00,2817,29,4.7
2024-11-28,16:00:00,2024-11-28 16:00:00,2757,30,4.7
2024-11-28,17:00:00,2024-11-28 17:00:00,2711,18,4.7
2024-11-28,18:00:00,2024-11-28 18:00:00,2582,1,4.7
2024-11-28,19:00:00,2024-11-28 19:00:00,2511,0,4.7
2024-11-28,20:00:00,2024-11-28 20:00:00,2354,0,4.7
2024-11-28,21:00:00,2024-11-28 21:00:00,2283,0,4.7
2024-11-28,22:00:00,2024-11-28 22:00:00,2135,0,4.7
2024-11-28,23:00:00,2024-11-28 23:00:00,2055,0,4.7
2024-11-29,00:00:00,2024-11-29 00:00:00,1959,0,2
2024-11-29,01:00:00,2024-11-29 01:00:00,1885,0,2
2024-11-29,02:00:00,2024-11-29 02:00:00,1753,0,2
2024-11-29,03:00:00,2024-11-29 03:00:00,1677,0,2
2024-11-29,04:00:00,2024-11-29 04:00:00,1601,0,2
2024-11-29,05:00:00,2024-11-29 05:00:00,1585,0,2
2024-11-29,06:00:00,2024-11-29 06:00:00,1545,0,4.7
2024-11-29,07:00:00,2024-11-29 07:00:00,1547,3,4.7
2024-11-29,08:00:00,2024-11-29 08:00:00,1589,27,4.7
2024-11-29,09:00:00,2024-11-29 09:00:00,1712,36,4.7
2024-11-29,10:00:00,2024-11-29 10:00:00,1823,32,4.7
2024-11-29,11:00:00,2024-11-29 11:00:00,1914,31,2
2024-11-29,12:00:00,2024-11-29 12:00:00,1935,38,2
2024-11-29,13:00:00,2024-11-29 13:00:00,2002,41,2
2024-11-29,14:00:00,2024-11-29 14:00:00,2035,40,4.7
2024-11-29,15:00:00,2024-11-29 15:00:00,2069,43,4.7
2024-11-29,16:00:00,2024-11-29 16:00:00,2108,31,4.7
2024-11-29,17:00:00,2024-11-29 17:00:00,2111,8,4.7
2024-11-29,18:00:00,2024-11-29 18:00:00,2033,1,4.7
2024-11-29,19:00:00,2024-11-29 19:00:00,1962,0,4.7
2024-11-29,20:00:00,2024-11-29 20:00:00,1960,0,4.7
2024-11-29,21:00:00,2024-11-29 21:00:00,1967,0,4.7
2024-11-29,22:00:00,2024-11-29 22:00:00,1950,0,4.7
2024-11-29,23:00:00,2024-11-29 23:00:00,1890,0,4.7
2024-11-30,00:00:00,2024-11-30 00:00:00,1849,0,2
2024-11-30,01:00:00,2024-11-30 01:00:00,1802,0,2
2024-11-30,02:00:00,2024-11-30 02:00:00,1690,0,2
2024-11-30,03:00:00,2024-11-30 03:00:00,1607,0,2
2024-11-30,04:00:00,2024-11-30 04:00:00,1532,0,2
2024-11-30,05:00:00,2024-11-30 05:00:00,1501,0,2
2024-11-30,06:00:00,2024-11-30 06:00:00,1478,0,2.1
2024-11-30,07:00:00,2024-11-30 07:00:00,1451,1,2.1
2024-11-30,08:00:00,2024-11-30 08:00:00,1513,11,2.1
2024-11-30,09:00:00,2024-11-30 09:00:00,1652,23,2.1
2024-11-30,10:00:00,2024-11-30 10:00:00,1713,26,2.1
2024-11-30,11:00:00,2024-11-30 11:00:00,1767,19,2
2024-11-30,12:00:00,2024-11-30 12:00:00,1809,20,2
2024-11-30,13:00:00,2024-11-30 13:00:00,1861,35,2
2024-11-30,14:00:00,2024-11-30 14:00:00,1892,33,2.1
2024-11-30,15:00:00,2024-11-30 15:00:00,1937,19,2.1
2024-11-30,16:00:00,2024-11-30 16:00:00,1973,16,2.1
2024-11-30,17:00:00,2024-11-30 17:00:00,1962,3,2.1
2024-11-30,18:00:00,2024-11-30 18:00:00,1892,0,2.1
2024-11-30,19:00:00,2024-11-30 19:00:00,1926,0,2.1
2024-11-30,20:00:00,2024-11-30 20:00:00,1936,0,2.1
2024-11-30,21:00:00,2024-11-30 21:00:00,1957,0,2.1
2024-11-30,22:00:00,2024-11-30 22:00:00,1956,0,2.1
2024-11-30,23:00:00,2024-11-30 23:00:00,1924,0,2.1
2024-12-01,00:00:00,2024-12-01 00:00:00,1074,0,2
2024-12-01,01:00:00,2024-12-01 01:00:00,1072,0,2
2024-12-01,02:00:00,2024-12-01 02:00:00,1076,0,2
2024-12-01,03:00:00,2024-12-01 03:00:00,1022,0,2
2024-12-01,04:00:00,2024-12-01 04:00:00,1015,0,2
2024-12-01,05:00:00,2024-12-01 05:00:00,1018,0,2
2024-12-01,06:00:00,2024-12-01 06:00:00,1002,0,2
2024-12-01,07:00:00,2024-12-01 07:00:00,993,0,2
2024-12-01,08:00:00,2024-12-01 08:00:00,1012,0,2
2024-12-01,09:00:00,2024-12-01 09:00:00,1012,0,2
2024-12-01,10:00:00,2024-12-01 10:00:00,1013,0,2
2024-12-01,11:00:00,2024-12-01 11:00:00,1036,0,2
2024-12-01,12:00:00,2024-12-01 12:00:00,1056,0,2
2024-12-01,13:00:00,2024-12-01 13:00:00,1066,0,2
2024-12-01,14:00:00,2024-12-01 14:00:00,1098,0,2
2024-12-01,15:00:00,2024-12-01 15:00:00,1144,0,2
2024-12-01,16:00:00,2024-12-01 16:00:00,1107,0,2
2024-12-01,17:00:00,2024-12-01 17:00:00,1115,0,2
2024-12-01,18:00:00,2024-12-01 18:00:00,1121,0,2
2024-12-01,19:00:00,2024-12-01 19:00:00,1117,0,2
2024-12-01,20:00:00,2024-12-01 20:00:00,1129,0,2
2024-12-01,21:00:00,2024-12-01 21:00:00,1164,0,2
2024-12-01,22:00:00,2024-12-01 22:00:00,1149,0,2
2024-12-01,23:00:00,2024-12-01 23:00:00,1146,0,2
2024-12-02,00:00:00,2024-12-02 00:00:00,1132,0,2
2024-12-02,01:00:00,2025-12-02 01:00:00,1145,0,2
2024-12-02,02:00:00,2026-12-02 02:00:00,1101,0,2
2024-12-02,03:00:00,2027-12-02 03:00:00,1065,0,2
2024-12-02,04:00:00,2028-12-02 04:00:00,1045,0,2
2024-12-02,05:00:00,2029-12-02 05:00:00,1030,0,2
2024-12-02,06:00:00,2030-12-02 06:00:00,1015,0,4.7
2024-12-02,07:00:00,2031-12-02 07:00:00,1019,0,4.7
2024-12-02,08:00:00,2032-12-02 08:00:00,1043,4,4.7
2024-12-02,09:00:00,2033-12-02 09:00:00,1041,27,4.7
2024-12-02,10:00:00,2034-12-02 10:00:00,1048,37,4.7
2024-12-02,11:00:00,2035-12-02 11:00:00,1072,43,2
2024-12-02,12:00:00,2036-12-02 12:00:00,1080,58,2
2024-12-02,13:00:00,2037-12-02 13:00:00,1126,61,2
2024-12-02,14:00:00,2038-12-02 14:00:00,1117,47,4.7
2024-12-02,15:00:00,2039-12-02 15:00:00,1190,47,4.7
2024-12-02,16:00:00,2040-12-02 16:00:00,1164,30,4.7
2024-12-02,17:00:00,2041-12-02 17:00:00,1161,5,4.7
2024-12-02,18:00:00,2042-12-02 18:00:00,1179,0,4.7
2024-12-02,19:00:00,2043-12-02 19:00:00,1188,0,4.7
2024-12-02,20:00:00,2044-12-02 20:00:00,1166,0,4.7
2024-12-02,21:00:00,2045-12-02 21:00:00,1182,0,4.7
2024-12-02,22:00:00,2046-12-02 22:00:00,1193,0,4.7
2024-12-02,23:00:00,2047-12-02 23:00:00,1211,0,4.7
2024-12-03,00:00:00,2024-12-03 00:00:00,1206,0,2
2024-12-03,01:00:00,2024-12-03 01:00:00,1228,0,2
2024-12-03,02:00:00,2024-12-03 02:00:00,1153,0,2
2024-12-03,03:00:00,2024-12-03 03:00:00,1076,0,2
2024-12-03,04:00:00,2024-12-03 04:00:00,1053,0,2
2024-12-03,05:00:00,2024-12-03 05:00:00,1041,0,2
2024-12-03,06:00:00,2024-12-03 06:00:00,1043,0,4.7
2024-12-03,07:00:00,2024-12-03 07:00:00,1026,0,4.7
2024-12-03,08:00:00,2024-12-03 08:00:00,1088,1,4.7
2024-12-03,09:00:00,2024-12-03 09:00:00,1165,8,4.7
2024-12-03,10:00:00,2024-12-03 10:00:00,1217,15,4.7
2024-12-03,11:00:00,2024-12-03 11:00:00,1294,21,2
2024-12-03,12:00:00,2024-12-03 12:00:00,1382,18,2
2024-12-03,13:00:00,2024-12-03 13:00:00,1405,17,2
2024-12-03,14:00:00,2024-12-03 14:00:00,1422,12,4.7
2024-12-03,15:00:00,2024-12-03 15:00:00,1502,12,4.7
2024-12-03,16:00:00,2024-12-03 16:00:00,1463,2,4.7
2024-12-03,17:00:00,2024-12-03 17:00:00,1433,1,4.7
2024-12-03,18:00:00,2024-12-03 18:00:00,1465,0,4.7
2024-12-03,19:00:00,2024-12-03 19:00:00,1446,0,4.7
2024-12-03,20:00:00,2024-12-03 20:00:00,1418,0,4.7
2024-12-03,21:00:00,2024-12-03 21:00:00,1357,0,4.7
2024-12-03,22:00:00,2024-12-03 22:00:00,1336,0,4.7
2024-12-03,23:00:00,2024-12-03 23:00:00,1380,0,4.7
2024-12-04,00:00:00,2024-12-04 00:00:00,1301,0,2
2024-12-04,01:00:00,2024-12-04 01:00:00,1304,0,2
2024-12-04,02:00:00,2024-12-04 02:00:00,1272,0,2
2024-12-04,03:00:00,2024-12-04 03:00:00,1191,0,2
2024-12-04,04:00:00,2024-12-04 04:00:00,1204,0,2
2024-12-04,05:00:00,2024-12-04 05:00:00,1146,0,2
2024-12-04,06:00:00,2024-12-04 06:00:00,1143,0,4.7
2024-12-04,07:00:00,2024-12-04 07:00:00,1155,0,4.7
2024-12-04,08:00:00,2024-12-04 08:00:00,1348,13,4.7
2024-12-04,09:00:00,2024-12-04 09:00:00,1562,51,4.7
2024-12-04,10:00:00,2024-12-04 10:00:00,1735,147,4.7
2024-12-04,11:00:00,2024-12-04 11:00:00,1872,213,2
2024-12-04,12:00:00,2024-12-04 12:00:00,1974,169,2
2024-12-04,13:00:00,2024-12-04 13:00:00,1950,251,2
2024-12-04,14:00:00,2024-12-04 14:00:00,1893,251,4.7
2024-12-04,15:00:00,2024-12-04 15:00:00,1974,145,4.7
2024-12-04,16:00:00,2024-12-04 16:00:00,1965,54,4.7
2024-12-04,17:00:00,2024-12-04 17:00:00,1944,23,4.7
2024-12-04,18:00:00,2024-12-04 18:00:00,1830,3,4.7
2024-12-04,19:00:00,2024-12-04 19:00:00,1759,0,4.7
2024-12-04,20:00:00,2024-12-04 20:00:00,1676,0,4.7
2024-12-04,21:00:00,2024-12-04 21:00:00,1537,0,4.7
2024-12-04,22:00:00,2024-12-04 22:00:00,1515,0,4.7
2024-12-04,23:00:00,2024-12-04 23:00:00,1471,0,4.7
2024-12-05,00:00:00,2024-12-05 00:00:00,1424,0,2
2024-12-05,01:00:00,2024-12-05 01:00:00,1368,0,2
2024-12-05,02:00:00,2024-12-05 02:00:00,1331,0,2
2024-12-05,03:00:00,2024-12-05 03:00:00,1292,0,2
